usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-bbb9d1,S-a55d16,2023-06-28,feature_6,13,3575,0,False
U-63d2d7,S-cb3c72,2023-09-18,feature_37,10,3180,0,False
U-6a7aee,S-c4a98e,2023-01-05,feature_40,7,3584,0,False
U-5f7096,S-9def16,2024-11-02,feature_38,12,6516,0,False
U-92924b,S-ae4bb3,2023-07-10,feature_3,7,1820,0,False
U-af6cb4,S-c3bf1d,2023-10-24,feature_2,8,192,0,True
U-8bfd4f,S-27f7b2,2024-02-19,feature_21,7,2548,0,False
U-72e54b,S-cafa84,2024-10-23,feature_12,6,2712,0,False
U-743329,S-89c6dc,2024-02-11,feature_27,8,392,0,True
U-2f46bf,S-e8eb5c,2023-07-19,feature_34,16,4672,2,False
U-efec9a,S-65071f,2023-08-13,feature_11,9,1917,0,False
U-28add6,S-5ca0fe,2023-04-04,feature_23,7,1764,1,False
U-1fe718,S-6da42f,2024-09-14,feature_20,14,4900,2,False
U-579f11,S-965b1c,2024-09-10,feature_9,7,3955,2,False
U-44d001,S-742e23,2024-04-28,feature_16,7,2765,0,False
U-d57ed1,S-4e00a0,2023-07-15,feature_6,16,9440,0,False
U-ec5c9e,S-a54381,2023-08-29,feature_37,17,1819,0,False
U-6e5e5f,S-e7416c,2024-03-14,feature_18,6,1392,0,False
U-5e9ed1,S-8b64df,2024-11-04,feature_36,14,5936,2,False
U-9ff6ec,S-87d801,2023-03-17,feature_10,2,548,2,False
U-88c4ea,S-3c0121,2024-12-26,feature_6,9,882,0,False
U-65dfab,S-19cb09,2023-07-19,feature_14,6,1074,2,False
U-14a063,S-51d8db,2024-11-24,feature_4,6,1176,1,False
U-992bde,S-c8fd93,2023-09-07,feature_28,8,752,0,False
U-f23bce,S-22365f,2024-11-29,feature_23,7,315,2,False
U-2d183a,S-497428,2023-02-03,feature_4,6,3180,1,False
U-bb2949,S-a0ba0c,2023-03-12,feature_33,13,3913,2,False
U-327306,S-998ec2,2023-04-24,feature_19,13,5954,0,False
U-6bf144,S-ba3fc7,2023-07-03,feature_38,11,3553,0,True
U-b50f32,S-a84c82,2024-06-08,feature_11,10,3370,1,False
U-2697e2,S-862572,2024-01-09,feature_11,12,1776,0,False
U-22b270,S-cdd00a,2023-12-03,feature_37,5,2480,0,True
U-f942f5,S-e88276,2023-08-13,feature_1,12,4320,1,False
U-157984,S-196c1e,2024-02-17,feature_3,5,1770,0,False
U-451871,S-61fa27,2023-04-04,feature_9,13,6071,2,False
U-d9656c,S-22c66b,2024-05-21,feature_9,5,2585,0,False
U-af9f78,S-eec056,2023-05-28,feature_17,10,4440,0,False
U-9d98d6,S-abff7d,2024-09-28,feature_36,4,1376,3,False
U-180b3d,S-5ed335,2024-07-12,feature_1,7,861,4,False
U-d4ae05,S-0ea795,2024-06-29,feature_9,14,2520,0,False
U-e3c70d,S-a0c517,2024-08-24,feature_26,8,2760,2,False
U-f89136,S-1712e6,2024-10-23,feature_40,7,833,2,False
U-52b774,S-afe3b8,2023-02-14,feature_12,12,5316,0,False
U-713b40,S-eb9911,2023-10-26,feature_19,9,639,0,False
U-b365a8,S-e88276,2023-03-08,feature_20,11,847,1,False
U-872b12,S-998ec2,2023-07-02,feature_24,10,170,0,False
U-7b062c,S-d8441d,2023-09-27,feature_9,7,2737,0,False
U-a51866,S-112733,2023-05-25,feature_28,12,5160,3,False
U-31872d,S-77f7fd,2024-10-01,feature_12,12,4068,0,False
U-075a20,S-58c146,2024-02-27,feature_21,12,6552,0,True
U-b241b9,S-2de283,2024-07-17,feature_20,6,1668,0,False
U-92a4a0,S-c64e87,2024-02-19,feature_13,11,5104,1,False
U-9141ee,S-d82234,2024-03-01,feature_39,5,135,1,True
U-640dc1,S-222167,2024-09-30,feature_14,8,1008,0,False
U-11c82c,S-e98296,2023-04-19,feature_10,9,4005,3,False
U-13ff3e,S-0ea795,2024-10-02,feature_32,11,253,0,True
U-036ab8,S-101324,2024-09-08,feature_18,11,759,1,False
U-a5fe53,S-373c6e,2023-08-23,feature_38,12,3864,1,False
U-158f94,S-8f181e,2023-11-19,feature_1,8,1232,0,False
U-39ed21,S-51d8db,2024-04-07,feature_11,9,2403,0,False
U-37bf6d,S-4f9730,2023-08-08,feature_21,7,791,0,False
U-619050,S-6bab8f,2024-05-04,feature_1,9,1008,0,False
U-6c01e9,S-526a2c,2024-11-14,feature_40,8,2656,2,True
U-aff59e,S-d5ce9f,2024-07-23,feature_22,11,2145,0,False
U-6eaaa0,S-c7667c,2024-02-15,feature_18,10,3730,0,False
U-76719e,S-fc8463,2024-04-18,feature_4,7,315,0,False
U-a39c2e,S-f42cc4,2023-10-12,feature_26,10,1610,0,True
U-1782a7,S-0d8293,2023-06-03,feature_21,8,2408,0,True
U-18520c,S-ff4e21,2024-03-30,feature_31,9,3591,0,False
U-21a0f1,S-c75159,2024-12-10,feature_1,7,259,0,False
U-797685,S-65d722,2023-08-07,feature_28,14,476,0,False
U-bdfe93,S-738d4a,2024-07-06,feature_24,11,957,0,False
U-39c853,S-e77b1e,2023-12-17,feature_23,17,5593,0,False
U-110567,S-628842,2024-09-02,feature_12,13,3341,1,False
U-af04aa,S-a44d72,2023-10-10,feature_34,16,5984,0,False
U-a7cd34,S-18b808,2023-03-02,feature_33,10,1140,2,False
U-01cedc,S-9b12da,2023-05-24,feature_4,12,1956,0,False
U-dc6bb4,S-826d19,2023-10-18,feature_3,10,2640,1,False
U-603977,S-480226,2023-09-16,feature_24,15,6585,1,False
U-4d3664,S-43c2e3,2023-05-29,feature_27,10,4880,0,False
U-ec8b7c,S-0d0202,2023-01-26,feature_40,9,3591,3,False
U-ba1763,S-63606e,2023-09-16,feature_16,9,4050,1,False
U-d1fcd3,S-f2d47e,2024-01-02,feature_31,12,4188,0,False
U-25ee41,S-605115,2024-11-01,feature_14,10,570,2,False
U-d07288,S-3c0121,2023-11-21,feature_26,12,2136,0,False
U-5b956e,S-2de449,2023-08-17,feature_7,8,4768,3,False
U-3d8d70,S-648397,2024-08-08,feature_4,8,2048,0,False
U-54f4bb,S-dbee03,2024-05-07,feature_9,7,3556,0,False
U-552977,S-270a4e,2024-03-14,feature_16,7,4151,0,False
U-9bde40,S-467016,2024-02-13,feature_17,12,6180,0,False
U-f97893,S-61fa27,2023-07-02,feature_13,14,1288,0,False
U-b8f07a,S-eb4b0a,2024-12-29,feature_25,10,870,0,False
U-2d3052,S-dc7143,2024-11-15,feature_5,11,4334,0,False
U-6a98f9,S-120ae3,2023-09-08,feature_7,12,3624,1,False
U-2c2950,S-929a7c,2023-12-04,feature_22,8,952,0,False
U-a5f7e9,S-6895d0,2024-01-26,feature_12,19,4883,0,False
U-50543f,S-dc7143,2024-07-21,feature_39,10,2010,0,False
U-7bdea8,S-b45bc6,2023-09-11,feature_1,8,3680,0,False
U-203a9d,S-75c438,2024-11-12,feature_17,18,4788,0,False
U-808315,S-fc4ac6,2023-08-23,feature_37,7,413,2,False
U-e51bda,S-00866d,2023-06-22,feature_26,12,264,2,False
U-8b4eb9,S-126e7e,2024-07-19,feature_21,9,639,0,False
U-4c35e1,S-9464f8,2024-10-16,feature_14,3,1710,0,False
U-c5654f,S-e854de,2023-07-14,feature_17,8,1992,3,False
U-572057,S-9b12da,2023-08-06,feature_20,8,2952,3,False
U-36ee8b,S-2ccc04,2024-08-14,feature_19,14,8078,2,False
U-0f6bd5,S-4ef4fd,2024-05-04,feature_25,11,3036,0,False
U-6dfbfa,S-6ee525,2024-02-23,feature_35,11,5445,0,False
U-0f3930,S-62fb8e,2024-10-15,feature_28,9,4833,3,False
U-85b525,S-4793bb,2024-11-28,feature_24,14,4144,0,False
U-942643,S-0a6b6b,2024-12-03,feature_26,5,2150,0,False
U-ddb778,S-43af5a,2024-03-30,feature_37,7,119,0,True
U-5215cd,S-83b45d,2023-10-07,feature_33,12,5496,0,False
U-2e3bb3,S-d30894,2024-12-04,feature_3,9,234,0,False
U-ef8bb3,S-8b1c37,2024-08-01,feature_33,7,406,0,False
U-bc2261,S-dbcf87,2023-03-27,feature_28,8,1648,0,False
U-1527b2,S-e912e6,2024-06-19,feature_38,10,4780,0,False
U-c68b85,S-b45bc6,2023-09-04,feature_31,8,752,0,False
U-e7d1f1,S-934bd4,2023-06-21,feature_11,14,6832,3,False
U-8c190d,S-56886a,2024-05-10,feature_17,14,1904,0,False
U-570d1f,S-221db6,2024-03-14,feature_3,14,3500,4,False
U-529d41,S-e7d026,2024-05-23,feature_15,9,5355,1,False
U-31afec,S-4a0cb3,2024-12-27,feature_9,9,369,2,True
U-25f58f,S-19edee,2023-03-15,feature_32,7,3381,0,False
U-3fe77f,S-904784,2024-10-29,feature_31,8,2024,0,True
U-6cf06f,S-70c743,2024-03-01,feature_34,11,2530,0,False
U-907f3d,S-3829dc,2024-03-06,feature_14,10,3070,3,False
U-8755c1,S-0ff481,2024-12-30,feature_9,7,980,2,False
U-7e6420,S-19465f,2024-03-12,feature_32,13,5798,0,False
U-2f70ab,S-f52fd6,2024-06-01,feature_30,12,804,0,False
U-c5c273,S-83b45d,2023-11-11,feature_18,8,2584,3,True
U-c5509e,S-6956dc,2023-08-16,feature_21,7,2933,0,False
U-922d67,S-d0eeb2,2024-01-26,feature_24,20,8480,0,False
U-9d7f76,S-23dcff,2024-04-24,feature_20,13,637,3,False
U-fd52eb,S-3a1a06,2024-10-07,feature_28,13,3029,0,False
U-5d96e4,S-82c91a,2024-12-16,feature_18,9,549,0,False
U-1dcc90,S-c7190f,2023-04-13,feature_15,3,771,3,False
U-ec1a62,S-43cd30,2024-06-24,feature_21,11,1034,0,False
U-dfc6c0,S-8bbfcd,2024-06-13,feature_17,10,4240,0,False
U-297965,S-cb3c72,2024-04-06,feature_39,12,4212,1,False
U-997334,S-2a6e4a,2024-10-10,feature_26,7,3164,0,False
U-5be975,S-bf9b37,2024-08-17,feature_30,6,2676,4,False
U-f349ae,S-ebbda6,2023-09-03,feature_21,9,54,0,False
U-6bbec3,S-95aaf8,2023-04-18,feature_31,7,3640,0,False
U-370f29,S-f7234f,2023-05-24,feature_14,16,8432,3,True
U-e53911,S-ec690c,2023-03-31,feature_37,4,356,2,False
U-4455b8,S-d604ec,2023-06-25,feature_27,14,5348,1,False
U-d513d6,S-802cc6,2023-03-28,feature_9,8,4424,0,False
U-51cbde,S-ed4c45,2024-05-12,feature_16,16,3552,0,False
U-251c67,S-2c53ad,2024-12-29,feature_4,14,1330,1,False
U-2ad803,S-8e9e9b,2024-05-16,feature_20,9,1746,0,False
U-c3372f,S-2ccc04,2024-08-22,feature_21,5,2335,0,False
U-b26853,S-eff39c,2024-02-24,feature_33,7,2429,3,False
U-def217,S-e73cdf,2024-03-28,feature_7,10,1900,2,False
U-98209d,S-eec056,2024-10-06,feature_28,9,198,1,False
U-8bc984,S-6f1051,2023-05-19,feature_13,10,4310,1,False
U-f5121e,S-1bbdf0,2024-06-02,feature_34,12,5628,0,False
U-e6af76,S-f690b4,2023-05-07,feature_15,11,3597,1,False
U-1b33d1,S-9c19fe,2023-01-28,feature_13,13,5928,0,False
U-dfc74d,S-11b2c6,2024-11-19,feature_13,12,3036,0,False
U-e3977f,S-e7d026,2024-01-31,feature_29,14,2716,1,False
U-ee8c92,S-5e558a,2024-07-27,feature_40,8,4336,0,False
U-f74bee,S-0ec1d3,2023-03-07,feature_1,11,1001,0,False
U-cd531f,S-f60667,2024-08-07,feature_7,18,3114,0,False
U-cee748,S-3c5dab,2023-07-19,feature_31,8,1736,0,False
U-809dd4,S-597873,2024-07-19,feature_22,17,2482,0,False
U-1714fd,S-004eb4,2023-11-18,feature_39,10,5960,0,False
U-a6b284,S-e6029e,2024-01-13,feature_17,8,3760,0,True
U-99172a,S-d44108,2024-06-13,feature_37,18,6984,0,False
U-916ce9,S-067c38,2023-05-03,feature_37,9,4509,1,False
U-7d38e8,S-1acdd2,2024-08-27,feature_3,8,832,1,False
U-32aea1,S-9bc272,2023-10-02,feature_36,9,4959,1,False
U-c7bbeb,S-3c9115,2023-03-09,feature_34,9,639,0,False
U-954d99,S-2b2fa8,2024-12-02,feature_32,11,2838,3,False
U-ac63de,S-b3c4b8,2023-07-23,feature_11,10,3780,0,False
U-f1046b,S-0d4d11,2023-04-17,feature_16,8,224,2,False
U-f93fb5,S-d6f7cd,2024-04-29,feature_39,11,957,0,False
U-bcdf4a,S-7ea264,2024-12-26,feature_19,7,2863,2,False
U-ecf6d0,S-c1c645,2024-08-23,feature_22,8,2448,0,True
U-59a56a,S-753a0a,2023-10-04,feature_32,8,4064,0,False
U-7a8a9e,S-c48d0d,2024-08-23,feature_16,9,1611,0,False
U-1c4a65,S-52385a,2024-06-01,feature_9,11,6171,0,False
U-68c383,S-929a7c,2023-10-11,feature_27,8,4784,2,False
U-f5a978,S-70af60,2023-03-25,feature_31,11,2497,0,False
U-bb6ff1,S-410fd5,2024-01-29,feature_39,11,4719,0,False
U-6e0ea9,S-a3300f,2023-02-22,feature_16,10,170,0,False
U-3bf402,S-afe3b8,2023-09-27,feature_5,8,1776,0,False
U-25ed7d,S-9df4f6,2024-09-20,feature_37,10,2410,0,False
U-6c90f9,S-a102aa,2024-02-21,feature_35,7,2163,0,False
U-2a9d6c,S-5c2991,2023-09-09,feature_5,9,1206,0,False
U-08b154,S-1109d6,2024-11-27,feature_39,13,5655,0,True
U-3e6a08,S-1f94ad,2023-12-02,feature_14,12,4344,1,False
U-5c5da4,S-1a20b6,2024-09-11,feature_20,8,4320,0,False
U-7c6703,S-124207,2023-11-30,feature_32,7,483,0,False
U-ad4150,S-2b608a,2023-03-30,feature_36,9,4635,0,False
U-7b5cc1,S-3e6a40,2024-09-11,feature_31,14,5698,0,False
U-e9a71c,S-cdfe99,2023-01-12,feature_34,10,4120,0,False
U-ddc5ce,S-1facfc,2023-01-03,feature_33,13,5499,0,False
U-ef3b02,S-43af5a,2023-10-19,feature_34,8,4544,0,False
U-4e5918,S-9f13f8,2023-08-30,feature_20,10,5170,0,False
U-db5719,S-198dbe,2023-12-31,feature_25,9,1881,0,False
U-ddf45e,S-19cb09,2023-05-18,feature_22,13,650,3,False
U-d37e7c,S-9ea111,2023-08-23,feature_21,10,2160,0,False
U-d74a94,S-bf4ec8,2023-07-16,feature_9,7,1540,0,False
U-acebb8,S-0b7eba,2024-02-14,feature_40,10,2660,1,False
U-1faa84,S-f9c661,2023-01-27,feature_35,12,5760,0,False
U-4b8ce1,S-0ea795,2023-11-19,feature_32,12,6120,2,False
U-8621d1,S-c4a98e,2023-01-11,feature_2,8,104,0,False
U-a2557e,S-1ac1b4,2023-08-04,feature_24,6,3264,0,False
U-e24dc5,S-ac4799,2023-07-28,feature_26,10,2490,3,False
U-9cdb19,S-cda242,2024-03-31,feature_36,16,9472,2,False
U-0fe9fb,S-5da6e7,2023-03-30,feature_18,17,9146,3,True
U-4b142a,S-2d0d53,2023-05-03,feature_20,9,4734,0,False
U-ed26aa,S-09cdac,2023-09-21,feature_3,12,4620,2,False
U-2de525,S-3fb8f4,2024-02-05,feature_10,9,1458,0,False
U-727905,S-691bff,2024-04-28,feature_39,14,5544,1,False
U-48e2f6,S-e32bf8,2023-11-29,feature_26,14,5194,3,False
U-c3ea2c,S-6da42f,2023-10-06,feature_40,8,3200,0,False
U-7a6396,S-dbe1b3,2024-05-11,feature_15,6,2616,0,False
U-926930,S-b152d6,2023-05-02,feature_17,6,198,3,False
U-ec8bed,S-9fa080,2023-01-24,feature_38,12,204,0,False
U-86b835,S-d8165b,2023-08-05,feature_4,3,1191,0,False
U-74759a,S-4e00a0,2023-07-25,feature_25,11,5995,0,False
U-b065a0,S-ccc10f,2024-11-11,feature_17,8,664,0,False
U-4dc6b4,S-da2f0b,2023-11-25,feature_4,14,1442,0,False
U-28093b,S-57019e,2023-11-22,feature_20,8,160,0,False
U-d4246b,S-807f28,2023-12-24,feature_9,6,3594,0,False
U-9c6166,S-06447b,2024-08-31,feature_4,10,2890,0,False
U-35799b,S-91da84,2024-02-03,feature_5,9,2304,0,False
U-cfae4c,S-1cefc9,2024-03-26,feature_32,9,1827,1,False
U-6fa1a9,S-d43a40,2024-06-29,feature_36,13,3770,1,False
U-925093,S-0b6899,2023-05-27,feature_18,9,4590,0,False
U-8e5118,S-8bbfcd,2024-09-05,feature_13,11,748,5,False
U-4c0440,S-a6f0f1,2024-01-19,feature_19,12,2544,0,False
U-be7a6c,S-f0081e,2024-12-13,feature_35,10,1940,2,False
U-0cff49,S-e22519,2023-10-04,feature_14,15,8355,0,False
U-7d499b,S-6e4c1a,2023-01-15,feature_12,7,2254,0,False
U-4b2cdd,S-838330,2023-08-02,feature_22,11,3520,1,False
U-209e7b,S-89e98a,2024-05-11,feature_14,6,3402,0,False
U-efa80a,S-ea3c2c,2024-06-25,feature_27,9,3357,0,True
U-8f24ed,S-87d801,2024-09-08,feature_13,10,3960,0,False
U-28cc85,S-59be40,2024-10-25,feature_1,6,738,3,False
U-45efa2,S-22e21a,2024-11-01,feature_33,9,4554,1,True
U-18287a,S-196c1e,2024-03-26,feature_35,10,3950,1,False
U-091a68,S-e32bf8,2023-01-19,feature_30,10,5170,0,False
U-af5d99,S-6c6e62,2024-06-20,feature_2,11,4356,0,True
U-dee0aa,S-9d8ac4,2024-04-06,feature_13,9,1926,0,False
U-4df9f2,S-4e00a0,2023-06-01,feature_17,12,1140,0,False
U-9f11c8,S-dab0d5,2024-08-10,feature_10,8,1368,0,False
U-7a99aa,S-cd2085,2024-07-20,feature_39,11,3960,2,False
U-9c6a36,S-db94ad,2024-11-21,feature_4,10,3420,0,False
U-b200d0,S-0865f1,2023-07-29,feature_31,6,3474,0,False
U-66e4a3,S-69cc68,2023-06-26,feature_37,13,4927,0,False
U-d76cc8,S-d7c21d,2023-12-09,feature_28,10,2830,0,False
U-562f8d,S-9d78e2,2024-11-30,feature_6,6,2688,2,False
U-31fec8,S-3a57be,2024-10-10,feature_16,10,4990,0,False
U-0571fc,S-7ff88c,2023-12-18,feature_6,4,1884,0,True
U-9b7d26,S-2a73e2,2024-10-15,feature_29,10,5970,0,True
U-0c5112,S-a6285f,2023-01-10,feature_32,12,7104,1,False
U-5455dd,S-ca1cb9,2023-08-23,feature_39,10,4860,0,False
U-6e3026,S-f7fccd,2023-09-08,feature_40,10,4580,0,False
U-f03d91,S-344c0d,2023-07-10,feature_16,6,1734,0,False
U-f95b22,S-17f71d,2024-04-12,feature_9,14,8218,0,True
U-e9e05d,S-efcb1e,2024-05-25,feature_6,6,1452,0,False
U-9ccbce,S-9bc272,2024-02-03,feature_38,12,4380,3,False
U-b82d10,S-b3c4b8,2023-05-08,feature_23,6,3570,2,False
U-06335e,S-2ee7ec,2023-12-01,feature_2,14,6790,0,False
U-eced74,S-5d8b88,2024-01-19,feature_1,5,1835,0,False
U-76577d,S-4047a8,2024-08-10,feature_34,6,342,0,False
U-3c9255,S-07c2c2,2023-07-31,feature_25,7,2415,0,False
U-bc9979,S-07ace5,2023-10-15,feature_6,11,3707,0,False
U-845fb9,S-26593b,2023-01-08,feature_2,16,8064,3,False
U-474566,S-34cfad,2023-07-28,feature_6,14,4144,1,False
U-8b44c8,S-bc7cab,2024-11-05,feature_17,9,297,1,False
U-a1cb0c,S-fbbd54,2023-08-08,feature_25,16,4848,0,False
U-75aea4,S-f97537,2023-11-30,feature_40,7,3780,6,False
U-dcc044,S-120ae3,2024-04-23,feature_28,9,90,2,False
U-506237,S-eccbe0,2024-04-26,feature_9,13,390,0,False
U-abca1c,S-310ae0,2023-08-02,feature_15,5,2755,0,True
U-7a997a,S-4206eb,2023-08-08,feature_37,17,7922,0,True
U-9d7b60,S-0d6ea4,2023-09-13,feature_37,10,5970,0,False
U-f20720,S-dabcd2,2024-11-09,feature_11,7,3052,0,False
U-931e39,S-6cff7d,2023-12-06,feature_2,6,3504,0,False
U-46d782,S-1e8910,2024-05-09,feature_13,18,900,2,False
U-5c3f0c,S-5ab139,2024-07-10,feature_5,5,2450,0,True
U-87573f,S-39c024,2024-12-19,feature_19,11,4818,0,False
U-be42d1,S-e912e6,2023-07-05,feature_33,11,2772,0,False
U-7a87ed,S-f1aa04,2023-07-10,feature_13,9,333,0,False
U-e05bab,S-a6e444,2024-02-04,feature_3,9,3897,0,False
U-b3e006,S-f25e72,2024-07-17,feature_28,12,3396,0,False
U-979887,S-bd02dd,2023-11-05,feature_11,10,5780,2,False
U-9ba716,S-25a969,2023-06-10,feature_20,12,1836,0,False
U-70a26f,S-b18409,2023-08-06,feature_22,14,3710,0,False
U-550204,S-5ca0fe,2024-11-28,feature_37,9,3105,1,False
U-992685,S-373c6e,2024-01-18,feature_33,15,5610,1,False
U-f343b2,S-77f7fd,2023-02-13,feature_29,10,940,2,False
U-568134,S-525d6b,2023-06-19,feature_6,10,3680,1,False
U-9232f4,S-23ae3c,2024-02-23,feature_13,5,2215,0,False
U-0b8900,S-5bbfe3,2024-11-02,feature_40,6,1254,0,False
U-012484,S-a5d949,2024-07-26,feature_29,7,581,2,False
U-c7c9ce,S-27f7b2,2023-05-27,feature_31,13,65,0,False
U-edeace,S-5d434f,2024-11-20,feature_18,10,1090,3,False
U-c6b12a,S-a0ba0c,2024-04-27,feature_31,11,2959,0,True
U-c24ad2,S-3a6a71,2024-01-08,feature_26,7,952,0,False
U-6b6766,S-a8f236,2023-11-02,feature_15,12,6264,0,True
U-b6e407,S-a0c517,2024-04-27,feature_5,12,5160,0,False
U-05cc96,S-779baa,2024-11-06,feature_23,11,5918,0,False
U-151ea1,S-0ec1d3,2024-03-28,feature_36,12,5292,2,False
U-b012d0,S-94cf13,2024-02-20,feature_23,6,768,0,False
U-248e95,S-5a4fb5,2024-06-28,feature_2,8,4264,0,False
U-e899e0,S-4f9730,2024-04-11,feature_16,10,4900,0,False
U-177fe9,S-918151,2023-09-08,feature_21,11,4851,1,False
U-d17cea,S-7151d9,2024-06-11,feature_1,12,5976,1,True
U-bce890,S-d7ef67,2023-05-16,feature_29,11,6523,0,True
U-58b0cf,S-aa751f,2024-02-04,feature_20,6,1458,0,False
U-21d7b6,S-51d8db,2023-11-01,feature_39,12,4464,2,False
U-5abff8,S-682d28,2023-08-07,feature_11,13,143,0,False
U-880626,S-83b45d,2024-03-05,feature_5,5,1175,0,False
U-731538,S-2dc98b,2024-07-08,feature_16,10,5190,1,False
U-2f980b,S-75cba6,2023-04-01,feature_15,8,3080,4,False
U-cc9d81,S-a4a6c9,2024-05-14,feature_26,14,4872,1,False
U-a90a36,S-a916cb,2023-04-30,feature_30,10,110,1,False
U-4aa200,S-ea2c98,2023-08-28,feature_33,13,4485,0,False
U-9fd48b,S-9cb6a7,2024-08-21,feature_18,14,4186,0,False
U-ec5572,S-89e98a,2023-07-02,feature_32,14,3822,0,False
U-e10f4b,S-702fe2,2024-01-22,feature_8,15,8880,0,False
U-e71250,S-134753,2023-02-17,feature_33,11,3564,2,False
U-79afb7,S-3eb56d,2024-12-02,feature_28,7,3269,1,False
U-1fef40,S-c287ef,2024-01-25,feature_7,7,1050,0,False
U-53494a,S-504683,2024-09-26,feature_12,13,5291,1,False
U-0c5c78,S-75c438,2024-04-08,feature_35,9,3231,1,False
U-b4df86,S-ccc10f,2023-08-18,feature_38,15,7035,0,False
U-51dcbb,S-510e07,2024-05-20,feature_2,14,4928,0,False
U-4748f1,S-1fb7ac,2023-12-03,feature_4,8,4440,0,False
U-1a3d0c,S-a7da97,2024-01-22,feature_37,8,3440,0,False
U-bd8d6f,S-704cf3,2024-10-21,feature_24,10,2210,2,False
U-fcb51e,S-5cce27,2024-04-11,feature_7,9,2970,0,False
U-330a8f,S-54daa5,2024-04-26,feature_17,11,2640,0,False
U-ca3632,S-ce61e0,2023-03-14,feature_8,5,2610,0,False
U-c8e8af,S-c005ac,2023-05-27,feature_11,11,3003,1,False
U-bcdbff,S-db7a77,2023-09-03,feature_4,18,2844,0,True
U-0ff057,S-78c894,2024-07-29,feature_4,13,7566,0,False
U-10ce83,S-872bdd,2024-05-19,feature_14,10,1870,0,False
U-deacd5,S-fc3dcb,2023-12-01,feature_5,12,5712,1,False
U-9e2a1f,S-75c438,2023-04-15,feature_37,7,2135,0,False
U-4f1765,S-fc9cc3,2024-12-04,feature_22,10,210,0,True
U-268c4b,S-574b52,2023-11-13,feature_17,12,1908,1,False
U-f8364a,S-c545c8,2024-04-15,feature_36,11,4389,1,False
U-1133f8,S-23ccf4,2024-02-07,feature_27,7,1659,0,False
U-69cac6,S-0d0202,2023-04-29,feature_7,9,3960,2,False
U-360b75,S-7501c9,2023-03-10,feature_27,10,5910,0,False
U-fb3d91,S-913134,2024-07-16,feature_33,12,2496,0,False
U-ef1c6f,S-1e8910,2023-10-20,feature_8,10,4810,0,False
U-511243,S-75985b,2024-05-19,feature_2,8,2112,0,False
U-c1de0d,S-a8ae52,2023-11-30,feature_28,10,4950,0,False
U-4e6dcc,S-ca0c98,2023-06-04,feature_1,12,156,0,True
U-885ef0,S-270a4e,2024-01-25,feature_5,6,1956,0,False
U-432894,S-69cc68,2023-06-11,feature_20,5,1055,0,False
U-d3128a,S-f36088,2024-08-11,feature_1,11,4510,0,False
U-572889,S-7785af,2023-06-28,feature_21,13,910,0,False
U-b9db64,S-8c41e8,2023-10-12,feature_11,10,4780,2,False
U-3b8333,S-004eb4,2024-12-25,feature_14,7,728,0,False
U-1c6070,S-4ef4fd,2024-02-08,feature_16,11,1650,2,False
U-48f524,S-89e27e,2023-03-29,feature_33,15,360,0,True
U-6d3af9,S-826d19,2024-06-25,feature_31,10,610,1,False
U-8ed943,S-2fe253,2024-04-01,feature_26,8,1720,0,False
U-704bb4,S-559e85,2024-07-03,feature_17,5,435,0,False
U-537747,S-ae3270,2023-10-01,feature_32,9,3834,1,False
U-bf7a55,S-9d36ff,2023-06-22,feature_2,10,3290,0,False
U-8cf10a,S-0f6f44,2024-09-20,feature_29,11,594,0,False
U-86d2e9,S-b89305,2023-06-22,feature_13,12,3576,5,False
U-6fdb4f,S-52385a,2024-12-17,feature_6,11,2101,1,False
U-d397c3,S-4c9107,2024-07-16,feature_9,12,1308,1,False
U-64c6f5,S-d5bf88,2023-07-25,feature_18,8,1088,0,False
U-e14e99,S-ce932b,2024-05-08,feature_11,12,3312,2,False
U-566395,S-ccc10f,2023-07-07,feature_29,11,6479,0,False
U-b9184c,S-8048cc,2024-06-04,feature_34,9,4203,1,False
U-8fca11,S-d9659f,2023-10-29,feature_4,8,2232,0,False
U-22b95b,S-afea79,2024-07-11,feature_40,8,2448,0,False
U-a9840a,S-bf4ec8,2024-08-07,feature_5,14,8036,0,False
U-1adb63,S-c08805,2023-06-08,feature_28,11,4851,0,False
U-122a47,S-09076d,2024-04-01,feature_34,7,1267,0,False
U-a6aee5,S-2c53ad,2023-01-24,feature_30,5,1635,0,True
U-11ad44,S-70d15d,2023-12-30,feature_39,13,3666,1,False
U-11422e,S-552434,2023-06-22,feature_32,6,480,4,False
U-674771,S-2f07f6,2023-08-24,feature_19,15,1935,0,False
U-a577df,S-5488ba,2023-08-14,feature_31,10,2950,0,False
U-e2bbf3,S-b9c635,2024-09-29,feature_38,5,1450,3,False
U-35a73b,S-57019e,2024-01-07,feature_15,8,256,0,False
U-cd538d,S-b046ad,2023-04-15,feature_16,13,7397,2,False
U-bd2781,S-e7416c,2023-09-22,feature_29,9,2583,0,False
U-58ecb9,S-0896f4,2023-05-21,feature_22,10,5870,0,False
U-1724e7,S-42bbe0,2024-04-28,feature_35,16,6064,2,False
U-dc2283,S-d933e7,2023-12-27,feature_23,15,4935,0,False
U-89023c,S-86c28f,2024-02-14,feature_30,10,1880,0,True
U-f6274d,S-2a73e2,2024-06-12,feature_10,15,6525,0,False
U-a305d3,S-552434,2024-03-11,feature_10,10,3070,0,False
